INFO 2025-08-31 17:23:05,773 autoreload 53951 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 18:22:48,105 basehttp 79918 6179434496 "OPTIONS /api/chat/conversations/779d1c20-e8c1-43a9-ab15-b4802aff68b4/delete/ HTTP/1.1" 200 0
INFO 2025-08-31 18:22:48,129 basehttp 79918 6179434496 "DELETE /api/chat/conversations/779d1c20-e8c1-43a9-ab15-b4802aff68b4/delete/ HTTP/1.1" 200 47
INFO 2025-08-31 18:22:48,150 basehttp 79918 6179434496 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:48,300 basehttp 79918 6179434496 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:48,302 basehttp 79918 6162608128 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:48,313 basehttp 79918 6196260864 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:48,313 basehttp 79918 6179434496 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:49,981 basehttp 79918 6196260864 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:49,983 basehttp 79918 6179434496 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:49,993 basehttp 79918 6162608128 "GET /api/chat/conversations/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:49,993 basehttp 79918 6196260864 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:54,118 basehttp 79918 6196260864 "POST /api/chat/conversations/ HTTP/1.1" 201 310
INFO 2025-08-31 18:22:54,126 basehttp 79918 6162608128 "OPTIONS /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 0
INFO 2025-08-31 18:22:54,136 basehttp 79918 6196260864 "GET /api/chat/conversations/ HTTP/1.1" 200 312
INFO 2025-08-31 18:22:54,141 basehttp 79918 6162608128 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 2
INFO 2025-08-31 18:22:54,156 views 79918 6162608128 ChatStreamView POST called by user: bro (bro sultan)
INFO 2025-08-31 18:22:54,156 views 79918 6162608128 Request data: {'message': 'hi bro', 'conversation_id': 'a07198f9-2c68-48b4-9ee1-718f25991a78'}
INFO 2025-08-31 18:22:54,158 views 79918 6162608128 Serializer validated data: OrderedDict({'message': 'hi bro', 'conversation_id': UUID('a07198f9-2c68-48b4-9ee1-718f25991a78')})
INFO 2025-08-31 18:22:54,158 views 79918 6162608128 Starting generate_stream function
INFO 2025-08-31 18:22:54,159 views 79918 6162608128 About to call process_chat_message_stream
INFO 2025-08-31 18:23:00,113 views 79918 6162608128 Stream completed with 9 chunks
INFO 2025-08-31 18:23:00,113 basehttp 79918 6162608128 "POST /api/chat/stream/ HTTP/1.1" 200 3053
INFO 2025-08-31 18:25:04,467 basehttp 79918 6196260864 "GET /api/auth/profile/ HTTP/1.1" 200 523
INFO 2025-08-31 18:25:04,467 basehttp 79918 6179434496 "GET /api/auth/client-info/ HTTP/1.1" 200 354
INFO 2025-08-31 18:25:04,483 basehttp 79918 6213087232 "GET /api/auth/client-info/ HTTP/1.1" 200 354
INFO 2025-08-31 18:25:04,483 basehttp 79918 6162608128 "GET /api/auth/profile/ HTTP/1.1" 200 523
INFO 2025-08-31 18:30:02,205 basehttp 79918 6213087232 "OPTIONS /api/files/?page=1 HTTP/1.1" 200 0
INFO 2025-08-31 18:30:02,205 basehttp 79918 6162608128 "OPTIONS /api/files/?page=1 HTTP/1.1" 200 0
INFO 2025-08-31 18:30:02,296 basehttp 79918 6213087232 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:30:02,315 basehttp 79918 6162608128 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:30:02,357 basehttp 79918 6162608128 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:30:24,729 basehttp 79918 6162608128 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:30:44,932 basehttp 79918 6162608128 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:31:13,212 basehttp 79918 6162608128 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:39:42,876 basehttp 79918 6196260864 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:39:42,881 basehttp 79918 6162608128 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:39:42,884 basehttp 79918 6179434496 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:39:42,890 basehttp 79918 6196260864 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:39:42,915 basehttp 79918 6213087232 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:39:42,920 basehttp 79918 6162608128 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:52:26,311 basehttp 79918 6162608128 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 906
INFO 2025-08-31 18:54:09,111 basehttp 79918 6196260864 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:54:09,115 basehttp 79918 6213087232 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:54:09,118 basehttp 79918 6162608128 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:54:09,122 basehttp 79918 6179434496 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 906
INFO 2025-08-31 18:54:09,128 basehttp 79918 6196260864 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:54:09,134 basehttp 79918 6229913600 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:54:09,137 basehttp 79918 6213087232 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:54:22,468 basehttp 79918 6213087232 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 906
INFO 2025-08-31 18:54:22,470 basehttp 79918 6213087232 - Broken pipe from ('127.0.0.1', 58794)
INFO 2025-08-31 18:54:22,591 basehttp 79918 6196260864 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:54:22,594 basehttp 79918 6179434496 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:54:22,595 basehttp 79918 6229913600 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:54:22,605 basehttp 79918 6196260864 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:54:22,607 basehttp 79918 6162608128 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:54:22,609 basehttp 79918 6179434496 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:54:42,076 basehttp 79918 6196260864 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:54:42,081 basehttp 79918 6179434496 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:54:42,083 basehttp 79918 6162608128 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:54:42,093 basehttp 79918 6229913600 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:54:42,100 basehttp 79918 6179434496 "GET /api/chat/conversations/ HTTP/1.1" 200 470
INFO 2025-08-31 18:54:42,102 basehttp 79918 6196260864 "GET /api/files/?page=1 HTTP/1.1" 200 2
INFO 2025-08-31 18:54:55,745 basehttp 79918 6196260864 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 906
INFO 2025-08-31 18:55:29,373 views 79918 6162034688 ChatStreamView POST called by user: bro (bro sultan)
INFO 2025-08-31 18:55:29,374 views 79918 6162034688 Request data: {'message': 'give 5 habits', 'conversation_id': 'a07198f9-2c68-48b4-9ee1-718f25991a78'}
INFO 2025-08-31 18:55:29,376 views 79918 6162034688 Serializer validated data: OrderedDict({'message': 'give 5 habits', 'conversation_id': UUID('a07198f9-2c68-48b4-9ee1-718f25991a78')})
INFO 2025-08-31 18:55:29,376 views 79918 6162034688 Starting generate_stream function
INFO 2025-08-31 18:55:29,377 views 79918 6162034688 About to call process_chat_message_stream
INFO 2025-08-31 18:55:42,467 views 79918 6162034688 Stream completed with 21 chunks
INFO 2025-08-31 18:55:42,468 basehttp 79918 6162034688 "POST /api/chat/stream/ HTTP/1.1" 200 7022
INFO 2025-08-31 18:55:55,792 basehttp 79918 6178861056 "OPTIONS /api/files/upload/ HTTP/1.1" 200 0
INFO 2025-08-31 18:55:55,818 services 79918 6178861056 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 18:55:55,828 services 79918 6178861056 Successfully uploaded file: Atomic habits  PDFDrive_52044688.pdf
INFO 2025-08-31 18:55:55,830 services 79918 6178861056 File uploaded successfully: 18de9568-35cc-4b30-a440-1532b7812a80
INFO 2025-08-31 18:55:55,838 basehttp 79918 6178861056 "POST /api/files/upload/ HTTP/1.1" 201 820
INFO 2025-08-31 18:55:55,858 basehttp 79918 6178861056 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 18:57:58,397 basehttp 79918 6195687424 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:57:58,408 basehttp 79918 6162034688 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 18:57:58,414 basehttp 79918 6178861056 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 18:57:58,423 basehttp 79918 6212513792 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 18:57:58,428 basehttp 79918 6195687424 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:57:58,428 basehttp 79918 6229913600 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 18:57:58,444 basehttp 79918 6162034688 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 18:58:44,833 basehttp 79918 6162034688 - Broken pipe from ('127.0.0.1', 61178)
INFO 2025-08-31 18:58:45,093 basehttp 79918 6212513792 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:58:45,099 basehttp 79918 6195687424 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 18:58:45,109 basehttp 79918 6229913600 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 18:58:45,111 basehttp 79918 6178861056 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 18:58:45,119 basehttp 79918 6212513792 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 18:58:45,128 basehttp 79918 6195687424 "GET /api/files/?page=1 HTTP/1.1" 200 774
WARNING 2025-08-31 19:01:57,808 log 79918 6195687424 Unauthorized: /api/files/
WARNING 2025-08-31 19:01:57,808 log 79918 6178861056 Unauthorized: /api/chat/folders/
WARNING 2025-08-31 19:01:57,809 log 79918 6212513792 Unauthorized: /api/chat/conversations/
WARNING 2025-08-31 19:01:57,810 basehttp 79918 6195687424 "GET /api/files/?page=1 HTTP/1.1" 401 172
WARNING 2025-08-31 19:01:57,814 basehttp 79918 6178861056 "GET /api/chat/folders/ HTTP/1.1" 401 172
WARNING 2025-08-31 19:01:57,818 log 79918 6229913600 Unauthorized: /api/files/
WARNING 2025-08-31 19:01:57,822 basehttp 79918 6212513792 "GET /api/chat/conversations/ HTTP/1.1" 401 172
WARNING 2025-08-31 19:01:57,823 basehttp 79918 6229913600 "GET /api/files/?page=1 HTTP/1.1" 401 172
WARNING 2025-08-31 19:01:57,827 log 79918 6195687424 Unauthorized: /api/chat/folders/
WARNING 2025-08-31 19:01:57,833 log 79918 6178861056 Unauthorized: /api/chat/conversations/
WARNING 2025-08-31 19:01:57,834 basehttp 79918 6178861056 "GET /api/chat/conversations/ HTTP/1.1" 401 172
WARNING 2025-08-31 19:01:57,834 basehttp 79918 6195687424 "GET /api/chat/folders/ HTTP/1.1" 401 172
INFO 2025-08-31 19:02:19,464 autoreload 79918 8458497152 /Users/bro/PROJECTS/instant-be/apps/files/services.py changed, reloading.
INFO 2025-08-31 19:02:19,896 autoreload 95739 8458497152 Watching for file changes with StatReloader
INFO 2025-08-31 19:02:50,745 basehttp 95739 6128922624 "POST /api/auth/login/ HTTP/1.1" 200 1069
INFO 2025-08-31 19:02:51,116 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:02:51,120 basehttp 95739 6145748992 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:02:51,137 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:02:51,157 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:02:51,179 basehttp 95739 6179401728 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:02:51,183 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:02:54,518 basehttp 95739 6162575360 "OPTIONS /api/files/ HTTP/1.1" 200 0
INFO 2025-08-31 19:02:54,519 basehttp 95739 6179401728 "OPTIONS /api/files/ HTTP/1.1" 200 0
INFO 2025-08-31 19:02:54,534 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:02:54,537 basehttp 95739 6179401728 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:02:54,551 basehttp 95739 6162575360 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:02:54,559 basehttp 95739 6128922624 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:01,293 basehttp 95739 6128922624 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 19:03:06,367 basehttp 95739 6145748992 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:06,378 basehttp 95739 6179401728 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:06,391 basehttp 95739 6196228096 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 19:03:06,392 basehttp 95739 6162575360 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:06,392 basehttp 95739 6145748992 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:06,396 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:06,404 basehttp 95739 6213627904 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:06,425 basehttp 95739 6179401728 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:06,429 basehttp 95739 6145748992 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:09,444 basehttp 95739 6128922624 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:09,444 basehttp 95739 6213627904 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:09,451 basehttp 95739 6145748992 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:09,453 basehttp 95739 6179401728 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:09,458 basehttp 95739 6162575360 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 19:03:09,460 basehttp 95739 6196228096 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:09,469 basehttp 95739 6213627904 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:09,471 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:09,474 basehttp 95739 6145748992 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:10,346 basehttp 95739 6196228096 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:10,354 basehttp 95739 6213627904 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:10,361 basehttp 95739 6145748992 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:10,363 basehttp 95739 6128922624 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:10,363 basehttp 95739 6162575360 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 19:03:10,367 basehttp 95739 6196228096 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:10,369 basehttp 95739 6179401728 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:10,382 basehttp 95739 6213627904 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:10,383 basehttp 95739 6145748992 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:12,283 basehttp 95739 6145748992 - Broken pipe from ('127.0.0.1', 62868)
INFO 2025-08-31 19:03:12,406 basehttp 95739 6196228096 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:12,415 basehttp 95739 6213627904 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:12,416 basehttp 95739 6179401728 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:12,420 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:12,429 basehttp 95739 6128922624 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:12,441 basehttp 95739 6196228096 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:12,443 basehttp 95739 6179401728 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:12,443 basehttp 95739 6213627904 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:17,487 basehttp 95739 6128922624 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:17,492 basehttp 95739 6179401728 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:17,498 basehttp 95739 6196228096 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:17,498 basehttp 95739 6213627904 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:17,502 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:17,512 basehttp 95739 6128922624 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:17,519 basehttp 95739 6179401728 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:17,524 basehttp 95739 6213627904 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:18,171 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:18,176 basehttp 95739 6213627904 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:18,177 basehttp 95739 6128922624 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:18,181 basehttp 95739 6179401728 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:18,189 basehttp 95739 6196228096 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:03:18,189 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:03:18,199 basehttp 95739 6230454272 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:03:18,202 basehttp 95739 6128922624 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:33,905 basehttp 95739 6128922624 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:03:33,957 basehttp 95739 6128922624 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:04:05,357 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:04:24,566 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:04:24,648 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:04:25,188 basehttp 95739 6128922624 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 19:04:47,269 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:04:47,277 basehttp 95739 6196228096 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:04:47,286 basehttp 95739 6179401728 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 19:04:47,291 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:04:47,291 basehttp 95739 6213627904 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:04:47,296 basehttp 95739 6230454272 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:04:47,341 basehttp 95739 6162575360 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:04:47,359 basehttp 95739 6196228096 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:04:47,364 basehttp 95739 6128922624 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:04:48,671 basehttp 95739 6230454272 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:04:48,677 basehttp 95739 6162575360 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:04:48,678 basehttp 95739 6128922624 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:04:48,683 basehttp 95739 6196228096 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:04:48,684 basehttp 95739 6213627904 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 1879
INFO 2025-08-31 19:04:48,688 basehttp 95739 6179401728 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:04:48,698 basehttp 95739 6230454272 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:04:48,704 basehttp 95739 6162575360 "GET /api/files/?page=1 HTTP/1.1" 200 774
INFO 2025-08-31 19:04:48,710 basehttp 95739 6128922624 "GET /api/files/ HTTP/1.1" 200 774
INFO 2025-08-31 19:05:06,977 services 95739 6128922624 Storage directory ready: /Users/bro/PROJECTS/instant-be/media/uploads
INFO 2025-08-31 19:05:06,983 services 95739 6128922624 Successfully uploaded file: Atomic habits  PDFDrive_b6ec9e62.pdf
INFO 2025-08-31 19:05:07,664 services 95739 6128922624 Webhook notification sent successfully for file: bf4ea2b4-c97b-45b1-aec7-4211bca729dd
INFO 2025-08-31 19:05:07,664 services 95739 6128922624 File uploaded successfully: bf4ea2b4-c97b-45b1-aec7-4211bca729dd
INFO 2025-08-31 19:05:07,675 basehttp 95739 6128922624 "POST /api/files/upload/ HTTP/1.1" 201 820
INFO 2025-08-31 19:05:07,706 views 95739 6128922624 ChatStreamView POST called by user: bro (bro sultan)
INFO 2025-08-31 19:05:07,707 views 95739 6128922624 Request data: {'message': 'give me best 5 habits', 'conversation_id': 'a07198f9-2c68-48b4-9ee1-718f25991a78'}
INFO 2025-08-31 19:05:07,712 views 95739 6128922624 Serializer validated data: OrderedDict({'message': 'give me best 5 habits', 'conversation_id': UUID('a07198f9-2c68-48b4-9ee1-718f25991a78')})
INFO 2025-08-31 19:05:07,713 views 95739 6128922624 Starting generate_stream function
INFO 2025-08-31 19:05:07,713 views 95739 6128922624 About to call process_chat_message_stream
INFO 2025-08-31 19:05:07,723 basehttp 95739 6162575360 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:05:32,838 views 95739 6128922624 Stream completed with 45 chunks
INFO 2025-08-31 19:05:32,838 basehttp 95739 6128922624 "POST /api/chat/stream/ HTTP/1.1" 200 14924
INFO 2025-08-31 19:08:02,801 basehttp 95739 6162575360 "GET /api/files/ HTTP/1.1" 200 1547
INFO 2025-08-31 19:08:27,828 basehttp 95739 6162575360 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:08:27,854 basehttp 95739 6230454272 "GET /api/chat/conversations/a07198f9-2c68-48b4-9ee1-718f25991a78/history/ HTTP/1.1" 200 2990
INFO 2025-08-31 19:08:27,885 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:53,968 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:53,985 basehttp 95739 6230454272 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:55,469 basehttp 95739 6230454272 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:55,486 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:55,995 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:56,015 basehttp 95739 6230454272 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:56,198 basehttp 95739 6230454272 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:56,216 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:56,396 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:56,416 basehttp 95739 6230454272 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:59,222 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:09:59,228 basehttp 95739 6179401728 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:09:59,233 basehttp 95739 6230454272 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:09:59,240 basehttp 95739 6162575360 "GET /api/chat/folders/ HTTP/1.1" 200 2
INFO 2025-08-31 19:09:59,244 basehttp 95739 6129496064 "GET /api/chat/conversations/ HTTP/1.1" 200 539
INFO 2025-08-31 19:09:59,253 basehttp 95739 6179401728 "GET /api/files/?page=1 HTTP/1.1" 200 1547
INFO 2025-08-31 19:10:02,017 basehttp 95739 6129496064 "OPTIONS /api/chat/conversations/ HTTP/1.1" 200 0
